deaths_civilians,latitude,longitude,year,country
5,-2.7,27.333333000000003,1997,DR Congo (Zaire)
5,-5.0,12.5,2004,Angola
5,-12.383333,16.933332999999998,1995,Angola
5,-16.0,16.0,2000,Angola
5,-11.75,14.9,2001,Angola
5,3.333333,20.83333,1998,DR Congo (Zaire)
5,33.674444,44.395833,2016,Iraq
5,-9.54472,16.34528,1989,Angola
5,-13.8,16.1,2001,Angola
5,7.216667,18.833333,2006,Central African Republic
5,-2.5083330000000004,28.860833000000003,2006,DR Congo (Zaire)
5,4.366667,18.583333,1999,Central African Republic
5,0.483333,19.2,2000,DR Congo (Zaire)
5,-0.636567,29.514003000000002,2005,DR Congo (Zaire)
5,34.80761,63.427761,2016,Afghanistan
5,-13.8,16.1,2001,Angola
5,-10.833333,14.833332999999998,1989,Angola
5,-12.5,17.25,1989,Angola
5,-16.0,20.0,1989,Angola
5,-1.573611,29.045,2006,DR Congo (Zaire)
5,-0.96,29.49,2007,DR Congo (Zaire)
5,-6.432239,28.407968,2015,DR Congo (Zaire)
5,-13.0,14.0,1989,Angola
5,-0.616667,24.35,1999,DR Congo (Zaire)
5,-1.02,29.11,2007,DR Congo (Zaire)
5,-1.30359,28.731092999999998,2009,DR Congo (Zaire)
5,-1.30359,28.731092999999998,2009,DR Congo (Zaire)
5,-5.38,27.2,2000,DR Congo (Zaire)
5,-4.329722,15.315,1992,DR Congo (Zaire)
5,-3.0,26.0,2002,DR Congo (Zaire)
5,-1.1428200000000002,29.115709000000003,2009,DR Congo (Zaire)
5,-1.30359,28.731092999999998,2009,DR Congo (Zaire)
5,41.013611,28.955,2016,Turkey
5,36.4,43.2,2016,Iraq
5,32.966638,44.355005,2016,Iraq
5,-3.2872220000000003,28.085556,1999,DR Congo (Zaire)
5,-1.33,29.06,2007,DR Congo (Zaire)
5,-4.329722,15.315,2007,DR Congo (Zaire)
5,-4.329722,15.315,1993,DR Congo (Zaire)
5,-4.329722,15.315,1990,DR Congo (Zaire)
5,-10.833333,14.833332999999998,1998,Angola
5,-2.95,25.933332999999998,2002,DR Congo (Zaire)
5,-0.96,29.49,2007,DR Congo (Zaire)
5,-7.271896000000001,29.745499,1998,DR Congo (Zaire)
5,-1.6833330000000002,29.233333000000002,1996,DR Congo (Zaire)
5,-1.582778,28.986110999999998,1997,DR Congo (Zaire)
5,-12.5,15.666667000000002,1989,Angola
5,13.452620000000001,22.44725,2016,Sudan
5,4.0,-72.0,2001,Colombia
5,9.83276,-73.26087,2001,Colombia
5,3.0,32.15,2004,Uganda
5,-24.686667,33.530556,1992,Mozambique
5,-25.395066,26.451231,1990,South Africa
5,-25.5,32.333333,1990,Mozambique
5,8.420375,-11.417725,1994,Sierra Leone
5,-19.236238,34.001311,1990,Mozambique
5,9.5,-11.5,1998,Sierra Leone
5,2.75,32.0,1996,Uganda
5,2.5,-75.583333,1998,Colombia
5,2.08333,33.66667,2003,Uganda
5,6.3983300000000005,-71.78389,1998,Colombia
5,3.245,32.141110999999995,1991,Uganda
5,2.766667,32.305556,2001,Uganda
5,2.75,32.0,2004,Uganda
5,2.0,33.75,2003,Uganda
5,0.315556,32.565556,2007,Uganda
5,0.706278,29.656278000000004,2011,DR Congo (Zaire)
5,5.5622300000000005,-72.57499,1998,Colombia
5,9.000916,-72.91085799999999,1999,Colombia
5,-25.965278,32.589166999999996,1992,Mozambique
5,3.85523,28.381007,2011,DR Congo (Zaire)
5,4.735833,45.203610999999995,2012,Somalia
5,2.066667,45.366667,2012,Somalia
5,9.20545,-73.51988,1999,Colombia
5,9.000916,-72.91085799999999,1999,Colombia
5,9.445719,-74.495688,1999,Colombia
5,4.316667,-75.766667,1999,Colombia
5,2.066667,45.366667,2012,Somalia
5,3.8575,-75.87139,1999,Colombia
5,1.3750200000000001,-75.592998,1999,Colombia
5,7.0,-76.25,1999,Colombia
5,-23.865,35.383333,1991,Mozambique
5,-1.6989,29.9542,1993,Rwanda
5,8.709614,-12.677553,2000,Sierra Leone
5,34.109043,69.624499,2016,Afghanistan
5,12.583333,-16.271944,1995,Senegal
5,7.021225,-75.909262,1997,Colombia
5,8.803189,-12.637686,1999,Sierra Leone
5,6.8,-76.8,1997,Colombia
5,7.77694,-11.14139,1997,Sierra Leone
5,8.666667,-11.666667,2000,Sierra Leone
5,7.876666999999999,-11.1875,1997,Sierra Leone
5,8.01667,-11.51667,1994,Sierra Leone
5,8.420375,-11.417725,1994,Sierra Leone
5,8.008153,-11.279264,1995,Sierra Leone
5,13.05,-15.7,1997,Senegal
5,7.78333,-11.85,1995,Sierra Leone
5,13.667929999999998,13.127670000000002,2016,Niger
5,-2.6038,29.7431,1994,Rwanda
5,13.161667000000001,-16.299444,1990,Senegal
5,8.5,-10.68333,1991,Sierra Leone
5,-27.51,26.22,1993,South Africa
5,9.25,-11.75,1994,Sierra Leone
5,9.89573,-75.57285,1997,Colombia
5,6.3,-74.83333,1998,Colombia
5,3.21667,32.78333,1999,Uganda
5,0.8333299999999999,30.05,1999,Uganda
5,-29.616667,30.383333,1990,South Africa
5,3.245,32.141110999999995,2004,Uganda
5,5.39586,26.492109999999997,2009,Central African Republic
5,37.913629,40.217213,2016,Turkey
5,6.8,-76.8,1998,Colombia
5,1.7146400000000002,33.611129999999996,2003,Uganda
5,6.91016,-75.07764,1998,Colombia
5,9.717396,-75.120232,1998,Colombia
5,8.61667,-10.73333,1993,Sierra Leone
5,13.097706,12.495205,2004,Nigeria
5,4.735833,45.203610999999995,2012,Somalia
5,7.0,-75.5,1999,Colombia
5,4.85,31.616667,2016,South Sudan
5,33.674444,44.395833,2012,Iraq
5,4.6126309999999995,7.313864,1994,Nigeria
5,8.98333,37.85,2016,Ethiopia
5,7.2,38.6,2016,Ethiopia
5,4.79753,7.38945,1994,Nigeria
5,35.468056,44.392222,2012,Iraq
5,3.880099,-77.031164,2000,Colombia
5,32.463671999999995,44.41963,2012,Iraq
5,36.335,43.118889,2012,Iraq
5,33.529444,44.2775,2012,Iraq
5,33.340582,44.400876000000004,2012,Iraq
5,34.014846,44.145737,2012,Iraq
5,10.0,32.7,2011,Sudan
5,11.73333,30.8,2011,Sudan
5,9.89573,-75.57285,2000,Colombia
5,37.459181,69.508678,2016,Afghanistan
5,23.02163,98.107848,2016,Myanmar (Burma)
5,5.83333,-76.25,2000,Colombia
5,7.86,-76.59056,2000,Colombia
5,9.4915,-75.36145,2000,Colombia
5,3.088,-76.60127,2000,Colombia
5,35.75,69.0,2016,Afghanistan
5,34.18463,4.44955,2012,Algeria
5,1.798611,-78.815556,2000,Colombia
5,10.522973,-74.10848,2000,Colombia
5,2.066667,45.366667,2016,Somalia
5,33.340582,44.400876000000004,2012,Iraq
5,2.6691599999999998,-76.63981,2000,Colombia
5,34.888083,44.632564,2012,Iraq
5,3.0,-76.5,2000,Colombia
5,9.83276,-73.26087,2000,Colombia
5,8.333333,44.75,2012,Ethiopia
5,4.777423000000001,7.0134039999999995,2004,Nigeria
5,11.0,30.016666999999998,2012,Sudan
5,1.5541,-75.11098,1999,Colombia
5,-8.9,-76.0,1990,Peru
5,7.244074,-76.435645,1999,Colombia
5,3.24991,-76.22814,1999,Colombia
5,4.12444,-75.96972,1999,Colombia
5,0.343144,-76.911243,1999,Colombia
5,1.0332709999999998,-75.919065,1999,Colombia
5,33.305842999999996,68.446963,2016,Afghanistan
5,7.516667,9.616667,2001,Nigeria
5,34.239533,41.021072,2016,Iraq
5,2.066667,45.366667,2011,Somalia
5,11.84644,13.160274,2010,Nigeria
5,4.8324,45.21393,2011,Somalia
5,9.516667,-13.7,2012,Guinea
5,-3.464722,29.132222,2011,DR Congo (Zaire)
5,-1.7166,28.758843,2012,DR Congo (Zaire)
5,4.0,-72.0,2000,Colombia
5,5.535,46.386111,2012,Somalia
5,1.678168,-75.284655,2000,Colombia
5,-0.84,29.62,2012,DR Congo (Zaire)
5,2.110364,45.156469,2012,Somalia
5,9.916667,-73.25,2000,Colombia
5,36.4953,64.8661,2016,Afghanistan
5,11.0,30.016666999999998,2011,Sudan
5,8.85,27.0,2012,South Sudan
5,9.233333,29.833333000000003,2012,South Sudan
5,4.17698,-74.53254,2000,Colombia
5,16.937041,43.260801,2016,Yemen (North Yemen)
5,29.5,34.0,2016,Egypt
5,-2.3091,30.0652,1994,Rwanda
5,8.806428,-10.586375,1999,Sierra Leone
5,13.356770000000001,45.697084999999994,2012,Yemen (North Yemen)
5,36.25,1.25,2002,Algeria
5,13.128712,45.380728000000005,2011,Yemen (North Yemen)
5,5.3650720000000005,-4.023571,2011,Ivory Coast
5,32.117664000000005,20.129275,2015,Libya
5,12.779444,45.036667,1994,Yemen (North Yemen)
5,-2.8833330000000004,29.25,1997,Burundi
5,28.0,3.0,2000,Algeria
5,11.84644,13.160274,2012,Nigeria
5,36.426249,42.963598,2015,Iraq
5,11.84685,12.9359,2016,Nigeria
5,11.84644,13.160274,2012,Nigeria
5,-1.4,28.816667,2009,DR Congo (Zaire)
5,-0.666667,28.75,2010,DR Congo (Zaire)
5,-1.953611,30.060556,1994,Rwanda
5,36.449487,43.351797,2015,Iraq
5,36.335,43.118889,2016,Iraq
5,-1.353889,29.698333,1999,Uganda
5,11.84644,13.160274,2012,Nigeria
5,35.066666999999995,3.0333330000000003,1999,Algeria
5,-0.6,29.016666999999998,2009,DR Congo (Zaire)
5,11.84644,13.160274,2012,Nigeria
5,11.994354,8.513807,2012,Nigeria
5,-1.100833,28.633056,2009,DR Congo (Zaire)
5,30.533015999999996,47.797466,2016,Iraq
5,30.755453999999997,20.226255,2015,Libya
5,36.251667,2.9836110000000002,2000,Algeria
5,-1.183333,29.45,2000,DR Congo (Zaire)
5,-1.705182,28.733333000000002,2009,DR Congo (Zaire)
5,35.0,7.8333330000000005,2010,Algeria
5,-0.315363,28.120945000000003,2009,DR Congo (Zaire)
5,36.335,43.118889,2016,Iraq
5,36.67,2.95,2002,Algeria
5,6.6,-8.116667,2011,Ivory Coast
5,-3.464722,29.132222,2009,DR Congo (Zaire)
5,32.375352,15.092543,2011,Libya
5,34.85,5.733333,2005,Algeria
5,36.475278,42.666944,2015,Iraq
5,-1.953611,30.060556,1994,Rwanda
5,23.0,-102.0,2015,Mexico
5,43.096086,45.406504999999996,2002,Russia (Soviet Union)
5,34.672787,3.262995,2002,Algeria
5,36.335,43.118889,2016,Iraq
5,36.572778,2.6769439999999998,1999,Algeria
5,13.385551999999999,24.365803,2016,Sudan
5,11.5,13.0,2012,Nigeria
5,36.003839,0.994834,2004,Algeria
5,36.25,1.25,2002,Algeria
5,32.117664000000005,20.129275,2015,Libya
5,31.208924,16.588661,2016,Libya
5,7.825803,-7.078486,2011,Ivory Coast
5,36.166667,2.166667,2002,Algeria
5,13.013919,24.144741,2016,Sudan
5,33.420559999999995,43.307779,2015,Iraq
5,4.923327,-6.324331,2011,Ivory Coast
5,33.420559999999995,43.307779,2015,Iraq
5,36.716462,4.130081,2002,Algeria
4,43.85,18.383333,1995,Bosnia-Herzegovina
4,43.85,18.383333,1995,Bosnia-Herzegovina
4,-25.965278,32.589166999999996,1991,Mozambique
4,12.08333,14.833329999999998,2016,Cameroon
4,-27.958710999999997,26.829902,1990,South Africa
4,13.740278,-89.21305600000001,1990,El Salvador
4,55.15,-6.78333,1993,United Kingdom
4,43.85,18.383333,1995,Bosnia-Herzegovina
4,3.5,33.0,2005,Uganda
4,10.530147,104.476537,1993,Cambodia (Kampuchea)
4,31.208924,16.588661,2016,Libya
4,13.236208,103.458938,1993,Cambodia (Kampuchea)
4,6.716667,80.05,1989,Sri Lanka
4,8.0,81.0,2007,Sri Lanka
4,11.5,104.33333,1993,Cambodia (Kampuchea)
4,10.83333,104.33333,1993,Cambodia (Kampuchea)
4,10.83333,104.33333,1993,Cambodia (Kampuchea)
4,2.616,32.5,2004,Uganda
4,12.6,103.78,1993,Cambodia (Kampuchea)
4,8.0,-73.0,2005,Colombia
4,45.160278000000005,18.015556,1992,Croatia
4,-2.6038,29.7431,1994,Rwanda
4,37.243788,42.463445,2009,Turkey
4,26.0,93.0,1990,India
4,27.533756,95.26044399999999,2008,India
4,44.606389,17.859722,1994,Bosnia-Herzegovina
4,44.611667,17.987222,1992,Bosnia-Herzegovina
4,27.268484,95.39115100000001,2007,India
4,44.611667,17.987222,1994,Bosnia-Herzegovina
4,13.833332999999998,-88.083333,1989,El Salvador
4,11.155669999999999,13.98562,2016,Cameroon
4,6.3333330000000005,-76.416667,1997,Colombia
4,2.9845770000000003,32.716905,2006,Uganda
4,12.773159,103.448965,1995,Cambodia (Kampuchea)
4,7.300818,18.283269,2014,Central African Republic
4,4.0944400000000005,30.67639,2016,South Sudan
4,14.25,103.575,1998,Cambodia (Kampuchea)
4,-27.571919,25.450135,1990,South Africa
4,10.686919999999999,13.26934,2016,Nigeria
4,10.86583,12.84702,2016,Nigeria
4,25.522392,92.76216099999999,2007,India
4,2.679739,32.169836,1996,Uganda
4,13.75,103.0,1993,Cambodia (Kampuchea)
4,16.059562,-13.379242999999999,1989,Mauritania
4,38.005390000000006,37.538849,1996,Turkey
4,33.083925,44.256892,2010,Iraq
4,-24.711667000000002,33.882778,1990,Mozambique
4,36.335,43.118889,2010,Iraq
4,1.336667,-71.951111,1997,Colombia
4,20.338717000000003,80.621685,2010,India
4,14.457220000000001,-4.9169,1994,Mali
4,32.478715,74.764663,2014,India
4,-2.5083330000000004,28.860833000000003,1996,DR Congo (Zaire)
4,-0.784722,29.290556,2004,DR Congo (Zaire)
4,22.916667,91.5,1992,Bangladesh
4,38.338097,40.36866,1997,Turkey
4,31.516666999999998,34.45,2014,Israel
4,26.236110999999998,50.583056,2011,Bahrain
4,36.908120000000004,30.695559999999997,2006,Turkey
4,31.516666999999998,34.45,2014,Israel
4,9.3447,80.7376,2009,Sri Lanka
4,7.0833,81.75,1990,Sri Lanka
4,7.0833,81.75,1991,Sri Lanka
4,4.912836,18.876448999999997,2014,Central African Republic
4,22.491247,92.338188,1992,Bangladesh
4,11.1106,14.0389,2016,Cameroon
4,22.967561,92.13409399999999,1989,Bangladesh
4,-1.583333,29.666666999999997,1991,Rwanda
4,8.583333,81.083333,2001,Sri Lanka
4,13.656111,102.5625,1996,Cambodia (Kampuchea)
4,6.45,-75.96667,1996,Colombia
4,35.960014,68.647213,2015,Afghanistan
4,12.583333,-16.271944,1990,Senegal
4,24.950833,88.964444,1993,Bangladesh
4,22.916667,91.5,1989,Bangladesh
4,33.636635999999996,42.827683,2010,Iraq
4,4.838971,18.665176000000002,2014,Central African Republic
4,12.537222,-16.251667,1992,Senegal
4,22.633333,92.2,1990,Bangladesh
4,8.668181,-12.229119,2000,Sierra Leone
4,22.916667,91.5,1991,Bangladesh
4,22.721581,92.399803,1991,Bangladesh
4,8.2,-11.31667,1997,Sierra Leone
4,36.335,43.118889,2010,Iraq
4,7.78333,-11.53333,1994,Sierra Leone
4,8.339459,44.097479,2007,Ethiopia
4,33.060666,69.034297,2016,Afghanistan
4,10.983528,13.350110999999998,2016,Nigeria
4,8.59552,29.992759999999997,2015,South Sudan
4,6.963208,-75.417376,2007,Colombia
4,3.2783330000000004,32.886666999999996,2002,Uganda
4,8.59552,29.992759999999997,2015,South Sudan
4,8.043643,-77.09137,2006,Colombia
4,2.75,32.0,2003,Uganda
4,33.33333,67.75,2015,Afghanistan
4,10.862826,12.961807,2016,Nigeria
4,7.8333330000000005,-11.166667,1994,Sierra Leone
4,10.86583,12.84702,2016,Nigeria
4,34.275441,44.538533,2014,Iraq
4,0.37525,30.23643,1998,Uganda
4,36.4392,65.8524,2016,Afghanistan
4,6.804142999999999,101.14467900000001,2013,Thailand
4,9.5,30.0,2011,Sudan
4,3.166667,-76.2,2005,Colombia
4,34.531094,69.162796,2001,Afghanistan
4,11.09826,12.76417,2016,Nigeria
4,-32.883333,27.4,1992,South Africa
4,7.065278,-73.854722,2005,Colombia
4,5.259993,26.161478,2009,Central African Republic
4,6.8333330000000005,-73.416667,2008,Colombia
4,11.284722,49.1825,2013,Somalia
4,6.983333,19.183332999999998,2014,Central African Republic
4,35.644695,64.97489200000001,2016,Afghanistan
4,11.5,-72.5,2005,Colombia
4,2.666667,-75.333333,2005,Colombia
4,6.317222,16.378332999999998,2014,Central African Republic
4,15.886806,-1.219063,2013,Mali
4,16.271667,-0.044722000000000005,2013,Mali
4,4.366667,18.583333,2014,Central African Republic
4,11.83537,13.151660000000001,2016,Nigeria
4,3.437222,-76.5225,2008,Colombia
4,9.11667,29.91667,2015,South Sudan
4,36.4851,69.1237,2015,Afghanistan
4,3.880099,-77.031164,2007,Colombia
4,6.668731,19.796373000000003,2014,Central African Republic
4,7.244074,-76.435645,1996,Colombia
4,8.193430000000001,30.124259999999996,2015,South Sudan
4,34.531094,69.162796,2016,Afghanistan
4,36.079794,3.049661,2004,Algeria
4,-26.362765000000003,28.121778000000003,1992,South Africa
4,4.817222,-72.288611,2005,Colombia
4,2.016353,45.306422,2014,Somalia
4,23.105432,85.626518,2008,India
4,-6.0,155.0,1990,Papua New Guinea
4,26.7768,85.53635,2007,India
4,10.7235,25.08539,2016,Sudan
4,35.674815,44.070667,2014,Iraq
4,33.355813,43.786124,2014,Iraq
4,34.794281,44.666707,2014,Iraq
4,-1.058194,28.695271,2013,DR Congo (Zaire)
4,35.486038,43.240801,2014,Iraq
4,33.355813,43.786124,2014,Iraq
4,8.583333,81.083333,1991,Sri Lanka
4,33.420559999999995,43.307779,2014,Iraq
4,7.065278,-73.854722,1997,Colombia
4,9.347791,80.737488,2009,Sri Lanka
4,43.954167,19.133056,1992,Bosnia-Herzegovina
4,35.468056,44.392222,2014,Iraq
4,0.5,29.466666999999998,2015,DR Congo (Zaire)
4,13.053583,24.270083,2016,Sudan
4,44.445833,18.149722,1993,Bosnia-Herzegovina
4,0.745722,29.55875,2014,DR Congo (Zaire)
4,7.627680000000001,16.963783,2014,Central African Republic
4,8.583333,81.083333,1991,Sri Lanka
4,4.914722,29.476944,2008,Sudan
4,36.867089,42.988446,1991,Iraq
4,10.488011,-66.879193,1993,Venezuela
4,32.117664000000005,20.129275,2015,Libya
4,3.25821,32.22694,2006,Uganda
4,33.404377000000004,43.914369,2014,Iraq
4,36.15787,1.337795,2002,Algeria
4,45.466111,16.378332999999998,1995,Croatia
4,5.670946,16.638041,2014,Central African Republic
4,5.695,15.955,2014,Central African Republic
4,33.340582,44.400876000000004,2014,Iraq
4,26.174547,94.795692,2007,India
4,4.5202800000000005,-74.53944,1997,Colombia
4,-2.6333330000000004,28.666666999999997,2009,DR Congo (Zaire)
4,4.85,31.616667,2005,Sudan
4,37.890868,42.526891,2016,Turkey
4,10.52224,7.438280000000001,2002,Nigeria
4,33.355813,43.786124,2014,Iraq
4,10.52224,7.438280000000001,2002,Nigeria
4,7.0833,81.75,1999,Sri Lanka
4,-25.736944,32.676389,1989,Mozambique
4,-0.166667,29.233333000000002,2001,DR Congo (Zaire)
4,33.340582,44.400876000000004,2014,Iraq
4,18.867209,83.168983,2010,India
4,27.91667,83.08333,2005,Nepal
4,8.065430000000001,-72.65986,1999,Colombia
4,7.7387,81.7045,2001,Sri Lanka
4,-19.7,34.816666999999995,1990,Mozambique
4,7.4,32.4,2012,South Sudan
4,44.466389,18.812778,1994,Bosnia-Herzegovina
4,7.357502,81.795185,1990,Sri Lanka
4,6.254169999999999,-74.885,1999,Colombia
4,37.641667,41.200833,1993,Turkey
4,39.083333,39.5,1993,Turkey
4,6.844460000000001,80.828891,1989,Sri Lanka
4,0.66822,-76.93474,1999,Colombia
4,9.336,80.7482,2009,Sri Lanka
4,6.29639,-74.85944,1999,Colombia
4,6.13333,-75.7,1999,Colombia
4,5.0,47.0,2012,Somalia
4,8.5711,81.2335,1991,Sri Lanka
4,8.143510000000001,-72.251775,1999,Colombia
4,7.0,-76.06667,1999,Colombia
4,1.6702,-77.02373,1999,Colombia
4,1.71305,44.76388,2012,Somalia
4,4.25,-75.333333,1999,Colombia
4,7.8939070000000005,-72.50782099999999,1999,Colombia
4,38.089453000000006,39.312998,1993,Turkey
4,39.083333,40.833333,1993,Turkey
4,-14.25,31.333333000000003,1989,Zambia
4,37.466111,44.064444,1994,Turkey
4,31.057993,46.257262,1992,Iraq
4,9.354614,80.621227,2009,Sri Lanka
4,7.7995,81.5773,1991,Sri Lanka
4,9.5645,80.2588,1993,Sri Lanka
4,7.065278,-73.854722,1998,Colombia
4,7.951569,81.24523,2009,Sri Lanka
4,-24.4975,33.013333,1991,Mozambique
4,2.75,32.0,1996,Uganda
4,-4.794722,11.846111,1999,Congo
4,36.65,3.333333,1997,Algeria
4,5.341111,-4.028055999999999,2011,Ivory Coast
4,6.807222,101.191389,2012,Thailand
4,37.848611,40.665833,1994,Turkey
4,8.4838,-72.57266,1999,Colombia
4,8.6426,81.1682,2000,Sri Lanka
4,10.08333,39.03333,1990,Ethiopia
4,7.666378999999999,-76.68105899999999,1999,Colombia
4,6.9166669999999995,-75.8,1999,Colombia
4,10.525414999999999,-72.533722,1999,Colombia
4,39.908611,41.276944,1993,Turkey
4,-15.0,30.0,1990,Zambia
4,3.23386,-76.23083000000001,1999,Colombia
4,6.6666669999999995,81.333333,2008,Sri Lanka
4,-0.358173,42.545365000000004,2012,Somalia
4,31.750266999999997,64.50048699999999,2013,Afghanistan
4,32.953196999999996,65.531036,2013,Afghanistan
4,40.015833,44.22616,1992,Turkey
4,32.5,62.5,2013,Afghanistan
4,2.066667,45.366667,2012,Somalia
4,38.062402,42.029178,1992,Turkey
4,9.84225,-75.02275999999999,1999,Colombia
4,37.363056,40.908611,1992,Turkey
4,33.289192,68.55259699999999,2013,Afghanistan
4,32.820188,65.409386,2013,Afghanistan
4,45.1375,17.989722,1992,Bosnia-Herzegovina
4,31.713359999999998,61.6217,2013,Afghanistan
4,4.8356,-75.10834,1999,Colombia
4,38.577391999999996,42.028109,1992,Turkey
4,32.92962,66.2608,2013,Afghanistan
4,31.835824,64.443383,2016,Afghanistan
4,2.08233,45.2102,2012,Somalia
4,31.579996,64.37739599999999,2013,Afghanistan
4,3.99936,-76.26123,1999,Colombia
4,37.890868,42.526891,1992,Turkey
4,32.920909,65.474153,2013,Afghanistan
4,31.516612,65.17174,2016,Afghanistan
4,31.447533,67.25317700000001,2013,Afghanistan
4,43.666944,18.976389,1993,Bosnia-Herzegovina
4,28.41667,82.75,2001,Nepal
4,7.816319999999999,-73.97922,1999,Colombia
4,38.191184,41.477754,1993,Turkey
4,28.41667,82.75,1999,Nepal
4,4.2,-76.03333,1999,Colombia
4,43.666944,18.976389,1994,Bosnia-Herzegovina
4,10.532839,-72.52616,1999,Colombia
4,22.0,98.0,1996,Myanmar (Burma)
4,22.0,98.0,1996,Myanmar (Burma)
4,43.666944,18.976389,1995,Bosnia-Herzegovina
4,38.440636,41.387503,1993,Turkey
4,2.66744,-74.85373,1999,Colombia
4,28.41667,82.75,1996,Nepal
4,43.343333,17.808056,1992,Bosnia-Herzegovina
4,39.446182,43.045212,1993,Turkey
4,3.66583,-76.19083,1999,Colombia
4,32.340149,64.798088,2013,Afghanistan
4,26.327806,94.287345,2007,India
4,37.501481,37.359167,1992,Turkey
4,44.734722,18.087778,1994,Bosnia-Herzegovina
4,28.75,82.58333,1999,Nepal
4,4.09166,-76.03879,1999,Colombia
4,37.316666999999995,40.737778000000006,1993,Turkey
4,7.065278,-73.854722,1998,Colombia
4,7.065278,-73.854722,1998,Colombia
4,39.083333,40.833333,2007,Turkey
4,34.087763,70.280585,2016,Afghanistan
4,2.8454,32.38208,2000,Uganda
4,9.75,80.083333,1996,Sri Lanka
4,2.766667,32.305556,2001,Uganda
4,2.181119,-74.511235,1998,Colombia
4,4.142002,-73.626645,1998,Colombia
4,2.9666669999999997,32.6,1996,Uganda
4,43.85,18.383333,1994,Bosnia-Herzegovina
4,32.873706,44.390475,2011,Iraq
4,39.845278,33.506389,1998,Turkey
4,1.12151,-75.75816,1998,Colombia
4,34.014846,44.145737,2012,Iraq
4,9.336,80.7482,2009,Sri Lanka
4,3.6190800000000003,-73.87905,1998,Colombia
4,8.646,81.0492,2009,Sri Lanka
4,2.3812900000000004,32.50072,2002,Uganda
4,9.25,80.5499,2009,Sri Lanka
4,37.193187,40.587993,2016,Turkey
4,4.579377,25.820647,2009,DR Congo (Zaire)
4,36.264169,2.753926,2002,Algeria
4,31.057993,46.257262,1992,Iraq
4,10.520664,-74.185037,1998,Colombia
4,1.7146400000000002,33.611129999999996,2003,Uganda
4,9.337642,80.715489,2009,Sri Lanka
4,2.121722,-74.766141,1998,Colombia
4,39.6,38.183333000000005,1998,Turkey
4,11.58605,13.00278,2016,Nigeria
4,6.4617,-75.5569,1997,Colombia
4,-0.616667,29.166666999999997,2001,DR Congo (Zaire)
4,-1.5775,30.0625,1994,Rwanda
4,43.85,18.383333,1993,Bosnia-Herzegovina
4,8.3171,80.4051,1995,Sri Lanka
4,7.766667,81.18333299999999,2000,Sri Lanka
4,36.335,43.118889,2010,Iraq
4,26.236110999999998,50.583056,2011,Bahrain
4,33.696313,45.077825,2010,Iraq
4,32.034721000000005,44.403332,2010,Iraq
4,37.51393,42.454324,2003,Turkey
4,16.986110999999998,-1.016111,1994,Mali
4,38.674314,39.223206,1999,Turkey
4,8.683333,-12.533333,1995,Sierra Leone
4,7.7860000000000005,81.59100000000001,2007,Sri Lanka
4,32.740802,39.009104,1991,Iraq
4,22.4875,91.96333299999999,2016,Bangladesh
4,33.529444,44.2775,2011,Iraq
4,38.980338,40.673936,1997,Turkey
4,7.7782,81.6038,1998,Sri Lanka
4,6.25,80.25,1990,Sri Lanka
4,2.576222,32.354677,2005,Uganda
4,8.65,-12.45,1998,Sierra Leone
